Pos,No,Driver,Car,Laps,Time/retired,Pts
1,26,Jacques LaffiteLAF,Ligier Ford,45,1:22:59.730,9
2,28,Carlos ReutemannREU,Williams Ford,45,+3.190s,6
3,27,Alan  JonesJON,Williams Ford,45,+43.530s,4
4,5,Nelson PiquetPIQ,Brabham Ford,45,+44.480s,3
5,23,Bruno GiacomelliGIA,Alfa Romeo,45,+76.490s,2
6,2,Gilles VilleneuveVIL,Ferrari,45,+88.720s,1
7,11,Mario AndrettiAND,Lotus Ford,45,+93.010s,0
8,30,Jochen MassMAS,Arrows Ford,45,+107.750s,0
9,29,Riccardo PatresePAT,Arrows Ford,44,+1 lap,0
10,4,Derek DalyDAL,Tyrrell Ford,44,+1 lap,0
11,8,Alain ProstPRO,McLaren Ford,44,+1 lap,0
12,9,Marc SurerSUR,ATS Ford,44,+1 lap,0
13,1,Jody ScheckterSCH,Ferrari,44,+1 lap,0
14,14,Jan LammersLAM,Ensign Ford,44,+1 lap,0
15,3,Jean-Pierre JarierJAR,Tyrrell Ford,44,+1 lap,0
16,12,Elio de AngelisDEA,Lotus Ford,43,DNF,0
NC,7,John WatsonWAT,McLaren Ford,39,DNF,0
NC,15,Jean-Pierre JabouilleJAB,Renault,27,DNF,0
NC,16,Rene ArnouxARN,Renault,26,DNF,0
NC,31,Eddie  CheeverCHE,Osella Ford,23,DNF,0
NC,25,Didier PironiPIR,Ligier Ford,18,DNF,0
NC,20,Emerson FittipaldiFIT,Fittipaldi Ford,18,DNF,0
NC,21,Keke RosbergROS,Fittipaldi Ford,8,DNF,0
NC,6,Hector RebaqueREB,Brabham Ford,4,DNF,0
