Pos,No,Driver,Car,Laps,Time/retired,Pts
1,63,George RussellRUS,Mercedes,71,1:24:22.798,25
2,81,Oscar PiastriPIA,McLaren Mercedes,71,+1.906s,18
3,55,Carlos SainzSAI,Ferrari,71,+4.533s,15
4,44,Lewis HamiltonHAM,Mercedes,71,+23.142s,12
5,1,Max VerstappenVER,Red Bull Racing Honda RBPT,71,+37.253s,10
6,27,Nico HulkenbergHUL,Haas Ferrari,71,+54.088s,8
7,11,Sergio PerezPER,Red Bull Racing Honda RBPT,71,+54.672s,6
8,20,Kevin MagnussenMAG,Haas Ferrari,71,+60.355s,4
9,3,Daniel RicciardoRIC,RB Honda RBPT,71,+61.169s,2
10,10,Pierre GaslyGAS,Alpine Renault,71,+61.766s,1
11,16,Charles LeclercLEC,Ferrari,71,+67.056s,0
12,31,Esteban OconOCO,Alpine Renault,71,+68.325s,0
13,18,Lance StrollSTR,Aston Martin Aramco Mercedes,70,+1 lap,0
14,22,Yuki TsunodaTSU,RB Honda RBPT,70,+1 lap,0
15,23,Alexander AlbonALB,Williams Mercedes,70,+1 lap,0
16,77,Valtteri BottasBOT,Kick Sauber Ferrari,70,+1 lap,0
17,24,Zhou GuanyuZHO,Kick Sauber Ferrari,70,+1 lap,0
18,14,Fernando AlonsoALO,Aston Martin Aramco Mercedes,70,+1 lap,0
19,2,Logan SargeantSAR,Williams Mercedes,69,+2 laps,0
20,4,Lando NorrisNOR,McLaren Mercedes,64,+7 laps,0
