Pos,No,Driver,Car,Laps,Time/retired,Pts
1,33,Max VerstappenVER,Red Bull Racing Honda,1,3:27.071,12.5
2,63,George RussellRUS,Williams Mercedes,1,+1.995s,9
3,44,Lewis HamiltonHAM,Mercedes,1,+2.601s,7.5
4,3,Daniel RicciardoRIC,McLaren Mercedes,1,+4.496s,6
5,5,Sebastian VettelVET,Aston Martin Mercedes,1,+7.479s,5
6,10,Pierre GaslyGAS,AlphaTauri Honda,1,+10.177s,4
7,31,Esteban OconOCO,Alpine Renault,1,+11.579s,3
8,16,Charles LeclercLEC,Ferrari,1,+12.608s,2
9,6,Nicholas LatifiLAT,Williams Mercedes,1,+15.484s,1
10,55,Carlos SainzSAI,Ferrari,1,+16.166s,0.5
11,14,Fernando AlonsoALO,Alpine Renault,1,+20.590s,0
12,77,Valtteri BottasBOT,Mercedes,1,+22.414s,0
13,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1,+24.163s,0
14,4,Lando NorrisNOR,McLaren Mercedes,1,+27.109s,0
15,22,Yuki TsunodaTSU,AlphaTauri Honda,1,+28.329s,0
16,47,Mick SchumacherMSC,Haas Ferrari,1,+29.507s,0
17,9,Nikita MazepinMAZ,Haas Ferrari,1,+31.993s,0
18,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1,+36.054s,0
19,11,Sergio PerezPER,Red Bull Racing Honda,1,+38.205s,0
20,18,Lance StrollSTR,Aston Martin Mercedes,1,+44.108s,0
